Song,Nation,Year,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SpectralCentroid,SpectralRolloff,SpectralFlatness,SpectralBandwidth,ZeroCrossingRate
4Voice - Fairlight 2,Germany,1993,-180.46482849121094,110.19338607788086,6.918206691741943,32.26420021057129,7.572439670562744,15.893195152282715,3.338767170906067,12.471147537231445,-1.3870462775230408,9.537748336791992,-4.798137903213501,5.041044235229492,-1.4621155261993408,1487.4467351227504,3423.779296875,0.0015898605342954,2150.7020669671138,0.0341796875
4Voice - Fairlight 3,Germany,1993,-176.3212432861328,101.57792663574219,11.88906192779541,30.951096534729004,10.128933906555176,16.53195095062256,4.280353546142578,13.33430004119873,-1.49932062625885,11.055368423461914,-4.247679710388184,7.527588129043579,-0.9193289875984192,1777.3266669698733,4295.8740234375,0.0030318642966448497,2458.179376092835,0.0439453125
4Voice - Join Us On Our Way To The Final Frontier,Germany,1993,-35.03223419189453,73.8798942565918,18.679709434509277,20.600729942321777,0.4635299146175384,19.51748561859131,-5.5926783084869385,9.604617595672607,-1.4824408292770386,12.462862491607666,-5.219463109970093,8.616865634918213,-4.217756986618042,2794.4846644267473,6707.5927734375,0.0137723898515105,2906.934757771457,0.100341796875
4Voice - Light,Germany,1993,-142.15157318115234,109.0302848815918,-18.75010108947754,33.193031311035156,8.120022773742676,22.80535316467285,0.2625233829021454,16.18020725250244,-5.393417835235596,10.203458309173584,-3.1820077896118164,4.738531589508057,-0.8146695494651794,1527.584019499595,3262.2802734375,0.0011418719659559,1949.2443176548334,0.03076171875
4Voice - Move #2,Germany,1993,10.207481384277344,57.20768737792969,4.924441337585449,28.513107299804688,8.415152549743652,23.01321792602539,-4.457783222198486,14.473969459533691,-2.34047269821167,13.069254875183104,-7.047477722167969,8.837749481201172,-6.005603790283203,3275.239449054192,7181.3232421875,0.0426553562283515,2995.31099989068,0.14599609375
4Voice - Move,Germany,1993,-25.469268798828125,64.89591598510742,-16.383281707763672,24.288182258605957,17.950847625732422,25.93999195098877,-6.697244882583618,20.553800582885742,-0.6387537717819214,12.515793800354004,2.288604974746704,3.9643101692199707,-1.5109169483184814,2929.873780982171,6384.5947265625,0.03938072174787515,2753.0855804766934,0.14013671875
4Voice - Music Hypnotizes,Germany,1992,-87.44394302368164,108.34364700317383,-4.497945547103882,32.1294002532959,10.233449459075928,15.420641899108887,-5.702118635177612,6.365514516830444,-6.407867193222046,7.755274057388306,-6.509739637374878,5.5849645137786865,-1.9873393774032593,1821.980748343045,3919.04296875,0.00291713653132315,2280.750556463616,0.06640625
4Voice - Music Hypnotizes (Hypnotizing Mix),Germany,1992,-111.2762222290039,85.40521240234375,3.1030728816986084,36.53865051269531,6.731121063232422,17.41897201538086,-3.396117687225342,8.462907791137695,-5.60986328125,8.88796615600586,-5.8916544914245605,8.809261322021484,1.4643293619155884,2172.705874741814,5232.568359375,0.0040941927582025,2581.974502520097,0.06884765625
4Voice - The Final Frontier,Germany,1993,-306.0465087890625,150.25357055664062,34.88268280029297,15.641342163085938,26.2509880065918,15.85917854309082,12.106815338134766,12.51569938659668,7.564258098602295,9.241682052612305,4.760405540466309,8.07066535949707,3.0914461612701416,596.9561433369879,829.0283203125,0.0001147327930084,1462.6754958528045,0.01025390625
5 Freunde - Blop,Germany,1994,-82.80072021484375,67.90101623535156,15.351434707641602,29.241504669189453,-7.498669624328613,10.999929428100586,-4.201925277709961,12.759832382202148,-5.414530754089356,9.291909217834473,-8.583636283874512,6.822861671447754,-7.927513122558594,2852.1486885995546,6750.6591796875,0.0171898286789655,2917.7476380770754,0.10986328125
5 Freunde - Judgement Day,Germany,1994,17.529865264892578,57.442996978759766,33.67967224121094,4.945743799209595,-21.894914627075195,13.317105293273926,-0.34403070807456965,20.186293601989743,-4.211736679077148,11.301853179931642,-4.846433162689209,9.297099590301514,-6.362972021102905,3808.698909636395,8107.2509765625,0.0503323078155517,3199.036551079287,0.197265625
5 Freunde - Wake Up,Germany,1994,20.511423110961918,48.69489669799805,48.28271865844727,-2.569556713104248,-18.87805557250977,9.910682678222656,2.5583298206329346,20.500030517578125,-3.38452672958374,9.952238082885742,-8.416242599487305,10.931022644042969,-3.180079460144043,4584.303516972484,8753.2470703125,0.0711658671498298,3367.5945884708326,0.27685546875
6-Pack - Drunken Piece Of Shit (Mix 1),Germany,1994,-10.338868141174316,89.65539932250977,-18.99098777770996,-5.817487716674805,-17.53282070159912,19.849863052368164,-8.045978546142578,9.302549839019775,-4.421599626541138,13.707340717315674,-5.79315185546875,9.156347751617432,-3.8195815086364746,2367.6350019656447,5415.6005859375,0.0157636925578117,2479.6751453350867,0.095947265625
