Song,Nation,Year,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SpectralCentroid,SpectralRolloff,SpectralFlatness,SpectralBandwidth,ZeroCrossingRate
\Ace The Space - 9 Is A Classic,Germany,1992,50.712047517368774,24.68189633595634,18.04584385362453,15.011825019871305,11.5235820258236,9.80360789347018,7.80459282397268,6.6254221068759,6.693438035459961,6.747539940066682,6.507177204569636,5.773642347398562,5.977369781615354,769.4283409731282,1566.5975210055155,0.01754270967536683,390.87570310246093,0.07094870236870753
\Ace the Space - Ace goes crazy,Germany,1991,69.22417251795014,29.17348130461038,18.376086549344695,14.215552366069913,11.047684627510511,10.153437930244719,8.78521430641763,7.566927204710139,7.15498164707948,7.2416408631893505,7.094380876239772,6.583383466670759,5.558694439090472,888.772978987898,1533.8579451922556,0.05668283541691673,372.7336344957914,0.06574591309284675
\Ace The Space - Ace In The Hole (Original Godfather Mix),Germany,1991,73.22727477076751,32.63816840828777,18.994777081693368,14.14682573670306,13.882081459199355,11.806639420008125,11.44368750332225,10.979902954964954,7.318972382360025,7.929475226784276,7.838853733960797,8.562966260014132,7.187549181069263,826.2913343347955,1187.9993087335183,0.029476538691384814,386.94157934292684,0.10221737070163993
\Ace the Space - Ace In The Hole (T-Bone's Radical Dub),Germany,1991,48.25954258248592,27.93904024578486,18.97579516931192,12.669851760979611,11.357873075786044,9.516910636641587,9.132564887858058,8.341087765848076,8.431692383290905,9.178437788741107,10.294632756669692,8.84523912674037,8.134419999483063,797.4609789058442,1494.2283416630055,0.02271796575885575,417.4626450858308,0.04642423500073801
\Ace The Space - Go Voodoo!,Germany,1993,34.21750089837446,23.574438691034327,20.721271331933128,16.168639743681197,13.348376287710517,12.782055280525071,10.695634030031648,10.639439921202518,9.693688856849313,7.365550510180487,6.84986787187229,7.172774864969949,6.342669343027795,693.2366167912279,1824.288062783212,0.014013021319862142,507.1454654151158,0.04503077524492378
\Ace The Space - HomeRave,Germany,1992,61.91565793921665,35.154513884224,28.80481562508296,20.693358904204036,13.511536168264731,12.297403354903167,11.030301921271894,10.636109589127049,8.236705294727152,7.933636712323212,7.293143480379357,7.573268458918557,7.19769890292855,493.59525776606273,1222.406598037086,0.01211984067756291,488.7860094223108,0.0309615671521487
\Acid Jesus - 7a7,Germany,1994,68.02659203836059,35.50008552291142,21.55832328650037,15.463012271252394,11.95358630036532,9.780079682550136,9.137133363325292,7.489490179779315,7.232056568282287,8.035023307142355,6.354288654157441,5.88348221073329,6.828462800469945,853.1390606123845,2040.2119611871485,0.01833834229409454,612.0648501308488,0.04017933856467562
\Acid Jesus - Disappear,Germany,1993,96.95400517651058,44.96890508372793,18.67287411120156,22.703839737183937,13.42251692091731,12.220808413694023,9.444929261685617,9.34370074347991,7.836038170599342,8.734073852307315,7.0404446944074754,8.879466659358046,6.721225773836659,1043.5406833172951,2074.8848278500172,0.033986927972577796,714.3015587533143,0.07435826343555575
\Acid Jesus - Fairchild,Germany,1993,96.21495003842762,55.12809295975937,27.179621710803914,23.630666965191526,12.23487667869711,10.810933738048604,8.194120588541697,9.217512833543791,7.5153440107585565,7.448350791033827,8.432101121714465,7.368793148664211,8.34812845993097,1283.9871451818765,2108.105761976216,0.04155232958608065,589.6645796351997,0.09489603243946479
\Acid Jesus - Faith In Acid,Germany,1993,82.32897759055207,26.280135221935446,19.75805449700617,20.401168035447636,12.169248799944905,11.323261142787624,10.4224575207844,10.062848596745313,7.157309690603289,8.374789873477164,9.185799176625828,7.060721821061845,9.227981566325306,884.9482764958882,1414.7706563005438,0.03330988505563538,379.6576060531322,0.07724018986711202
